body_temperature,heart_rate,rumination_time,milk_yield,milk_conductivity,mastitis_status
38.80327881105072,71.15297666899883,444.7084333563632,20.37295688312201,4.7204236640784965,0
38.21007095606029,68.924171624876,496.2267921733272,17.01312356953676,4.415628037374937,0
38.26488107887503,62.42896060565502,511.79374057990117,22.012887063449167,4.420986031544679,0
38.43586647488856,72.47339033365687,501.0704905907922,20.866423798093518,4.959042271182464,0
38.713675866738804,62.832741595072086,533.1404833643523,27.341219484298307,4.720824177917703,0
39.00477716653544,75.20727137390435,366.674670935217,10.207020464628448,6.87250046504082,1
38.6749034148265,65.1469608451534,472.0602397401408,16.390978141639692,4.470046954630346,0
39.61334348420961,74.25149893467795,433.7454155439609,7.013135420049009,6.211804179507499,1
38.52015821452896,72.16789680532283,545.8338637451457,23.386587507056223,4.608257491117487,0
40.02057203970659,81.41525500555234,428.850143597557,5.9190314027222595,6.279364806878667,1
38.159225682634656,65.62984697010143,483.73590274190616,25.028199214531917,4.415106802374089,0
38.15155566147295,68.02447537913733,530.6001876120733,16.737828630140598,4.4907916402366554,0
39.423220215801635,75.32660807342862,440.3459555381471,9.852708521515613,6.643340573031283,1
38.597461047409,72.87125909843787,474.48951380819085,17.402424763483776,4.814385973042359,0
38.80308896167045,69.4235247907876,477.5337665101532,18.982161772414866,4.676346833792501,0
38.668396739090426,69.09824157299256,448.0426975693732,11.070836669596268,4.5261585599105105,0
38.10899024593634,61.364065339826304,558.8293613439123,20.81564518711382,4.526212112193707,0
38.60725818190344,71.71635807450123,536.3573742883482,19.64178067817641,4.16077443578001,0
38.774731709032594,81.87152322019261,540.5587177457558,23.123406382982918,4.572510297074461,0
38.67160283906043,72.2432051882397,524.5244014395037,13.845213147711558,4.434360745406953,0
38.318063316603634,70.29766290278731,486.0623838872722,18.06285170855381,4.41269872504208,0
38.81888847834984,72.2569317817705,475.83296784387113,17.6112614853239,4.7357893975524465,0
39.23673846225107,74.80521328252345,360.3432183244212,13.63187406082034,8.097237187837893,1
39.45176215904204,81.56067632923856,397.55209094460804,9.846202368702444,7.076189074448605,1
38.30746979761621,73.62837753472648,492.2032827065821,23.60102523269915,4.738553806369771,0
38.561480713943936,77.66472961650436,468.90712340857414,21.01171552965381,4.435077549913047,0
38.376727718392104,76.70368451715945,511.93401709127255,19.155941427042617,4.524960723935212,0
38.196206043837336,60.13227463421725,423.3531029513627,22.1044091170291,4.7009163628954775,0
38.55603223176392,67.60522177168588,492.0891338043204,21.47216591339521,4.438079296015671,0
38.41837983216796,74.49774535728365,484.58588496523504,22.181216937201807,4.400836921041954,0
38.7057537982847,72.11473679769367,499.49763890488947,20.92342381102177,4.700337009033757,0
39.335832272502095,75.51720849790068,458.11354175898515,9.07344112230457,6.721064631877069,1
38.62891908648304,67.6094682851455,442.5128382091711,13.977997733364898,4.523509520466142,0
38.149634238649654,66.61733188910789,473.09078882802174,20.64154710921547,4.522015258688111,0
38.6693541550433,67.73790930564265,519.1811099678267,19.838593259549405,4.1745545159297,0
38.49733907292427,74.89495219223059,508.1543334609984,15.280646765552948,4.480035595336029,0
38.280275914964434,69.57155816146074,526.4465465508944,19.793671342827064,4.884100857454213,0
38.46342071177903,64.91221365433071,458.06612417868143,18.130971062056986,4.874975283829636,0
38.63627246531506,72.28672363844107,513.9973772557877,22.50470272361709,4.369261543732028,0
38.377722950522276,75.72278625735794,495.10725623605697,19.40016506866225,4.581411158677282,0
38.39764728841154,70.11312830248873,517.6591371449346,26.524797965980632,4.179050098856196,0
38.63939088090215,73.33298020040574,485.0446506681229,23.811145748162335,4.5332361020487975,0
38.276090774323364,75.58401490036923,513.8784963897415,20.706000132836746,4.521294028806054,0
38.36501319624189,63.92773774083598,467.81692060599363,26.366720682404157,4.519384802186994,0
37.917148802036614,53.23315762755844,370.0444007004752,16.33752080081316,4.704644637147406,0
38.56323119143656,75.04658161141435,508.2138786318844,15.353136094288974,4.6938535179617045,0
38.620649500114276,77.3139059514371,499.6176843464548,22.142259919594327,4.659631693198104,0
38.22229148923376,68.73510695469487,462.4903971118506,16.347007065368757,4.279945779099258,0
38.685649138268865,73.09225493334891,457.53432332333983,16.54619462133813,4.500693652903606,0
38.32765938594875,73.88000896060761,424.3300507481771,13.427118744414297,4.606006295832816,0
38.400613594976406,68.99486309977384,455.837948275503,17.056837794223856,4.563486205124091,0
38.42002018757377,70.45516768418543,458.31032871376556,20.007838806910748,4.653858950516146,0
38.91863958644199,79.18772605762636,466.41947436187445,23.76823084722789,4.297623316087357,0
38.94352310983388,72.2814034457049,400.6382345325629,8.020800395235597,5.939273839468278,1
38.849916780841085,76.93758107819984,457.2108306271129,16.112879127007684,4.876290815738097,0
38.57012601985471,77.21920721057504,499.96843636610686,22.129961177337975,4.697837426029532,0
38.66406880252249,68.21397255685451,479.3766246158021,21.56796497837285,4.593277487059257,0
39.567496662237005,82.71319984329071,459.24789669567616,8.636305675709304,6.363319649544274,1
39.51851369920148,77.49045077005684,406.3755698544335,8.54494720988141,6.802568907924375,1
38.36011709197534,69.776988202162,429.4258370704234,20.46919887696053,4.63233970534095,0
38.67191757739596,71.52767114242214,412.9229883006204,20.006220745575714,4.5225738700420965,0
38.514574819603105,77.26684353946723,483.13890266901967,19.678879515338622,4.614639398200339,0
38.474490175924494,69.72338772031962,426.3261777117438,15.616667197775403,4.902230986049469,0
38.89196745094893,73.35643660663688,388.47343710255046,20.406480588114743,4.690122609886277,0
38.565348952920466,63.68979291667912,526.461150979535,22.09088471845926,4.6600948719221655,0
38.736698733377985,81.03302159729742,524.6711659614646,25.35399032982781,4.364391826524724,0
38.39736072709732,76.25723706694284,499.7897374733675,19.42819702279241,4.456416221850479,0
38.2777084086126,75.06256150002838,548.496094013711,21.703735559627138,4.6493009556864004,0
38.740106331694776,65.21773188331619,478.58365082335376,14.005768329353943,4.628071973969609,0
38.73753587769231,73.60001425081532,479.89612213292565,20.776147767748625,4.5070765405403215,0
38.316761616903754,64.23953300056553,520.104838086118,19.938252226999577,4.43363555835391,0
39.17107181231546,81.35843988741145,375.69496819972113,12.1738065937948,7.286863408330198,1
38.363074034848,74.26017630857983,433.01874363462935,13.996294191484777,4.758125119832553,0
38.81474684331102,67.00870174742941,536.7129626002926,15.476205668430788,4.6913376021460795,0
38.50764759899201,69.7599530896856,601.9718635436338,19.212267175968094,4.310281717073291,0
38.70032636504171,74.1786558571441,492.4314042427676,22.36673587558129,4.878690905504886,0
38.310850787860645,73.14297378594601,442.65359590113627,16.035224017423694,4.721649238336993,0
37.959353541400155,54.6910309500625,502.70297674428286,18.10564257931322,4.7355750639061815,0
39.59587018724713,82.41937503272354,351.7068426521812,5.184225695844113,7.828798126997987,1
38.644312501025226,63.12286520986231,516.3328095381778,24.685881246190135,4.553826725231046,0
39.14459168992679,72.09789336026904,408.71170600928286,10.186532446288355,6.876169555970023,1
38.458828113823934,60.378915117408994,472.57989854009753,19.596034904692562,4.450684330691952,0
38.71303439314288,66.68275092236533,471.2166804253833,17.286771759434675,4.8905233490972355,0
39.08069248202997,75.96878841832294,447.05169132729804,7.305836889715748,7.133333564712123,1
38.411630214551835,62.64436696686146,525.2654240944389,25.470673287820805,4.622177276565683,0
